"URL","str1","Date","str2","Response body","Status","Content type","startTime","startDate","connectionState","interval","executionTime","minValue","endDate","endTime","dataFreshness","maxValue","id","startDate (#1)","hasChildren","level","area","dwell","name","value","id (#1)","index","maxDate","name (#1)","maxTime","maxValue (#1)"
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2017-01-04",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2017-01-04,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2017-01-04","all","daily",93,21987,"2017-01-04","23:59","2017-01-05T19:22:02.342+04:00",21987,56,"2017-01-04",true,"SUPERZONE","System Campus","5-1440",,21987,56,0,"2017-01-04","System Campus","00:00",21987
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2017-01-03",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2017-01-03,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2017-01-03","all","daily",111,23268,"2017-01-03","23:59","2017-01-05T19:22:02.342+04:00",23268,56,"2017-01-03",true,"SUPERZONE","System Campus","5-1440",,23268,56,0,"2017-01-03","System Campus","00:00",23268
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2017-01-02",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2017-01-02,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2017-01-02","all","daily",93,22631,"2017-01-02","23:59","2017-01-05T19:22:02.342+04:00",22631,56,"2017-01-02",true,"SUPERZONE","System Campus","5-1440",,22631,56,0,"2017-01-02","System Campus","00:00",22631
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2017-01-01",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2017-01-01,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2017-01-01","all","daily",91,28383,"2017-01-01","23:59","2017-01-05T19:22:02.342+04:00",28383,56,"2017-01-01",true,"SUPERZONE","System Campus","5-1440",,28383,56,0,"2017-01-01","System Campus","00:00",28383
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-31",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-31,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-31","all","daily",98,24424,"2016-12-31","23:59","2017-01-05T19:22:02.342+04:00",24424,56,"2016-12-31",true,"SUPERZONE","System Campus","5-1440",,24424,56,0,"2016-12-31","System Campus","00:00",24424
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-30",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-30,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-30","all","daily",102,28868,"2016-12-30","23:59","2017-01-05T19:22:02.342+04:00",28868,56,"2016-12-30",true,"SUPERZONE","System Campus","5-1440",,28868,56,0,"2016-12-30","System Campus","00:00",28868
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-29",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-29,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-29","all","daily",103,26781,"2016-12-29","23:59","2017-01-05T19:22:02.342+04:00",26781,56,"2016-12-29",true,"SUPERZONE","System Campus","5-1440",,26781,56,0,"2016-12-29","System Campus","00:00",26781
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-28",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-28,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-28","all","daily",92,24781,"2016-12-28","23:59","2017-01-05T19:22:02.342+04:00",24781,56,"2016-12-28",true,"SUPERZONE","System Campus","5-1440",,24781,56,0,"2016-12-28","System Campus","00:00",24781
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-27",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-27,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-27","all","daily",130,25184,"2016-12-27","23:59","2017-01-05T19:22:02.342+04:00",25184,56,"2016-12-27",true,"SUPERZONE","System Campus","5-1440",,25184,56,0,"2016-12-27","System Campus","00:00",25184
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-26",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-26,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-26","all","daily",98,24536,"2016-12-26","23:59","2017-01-05T19:22:02.342+04:00",24536,56,"2016-12-26",true,"SUPERZONE","System Campus","5-1440",,24536,56,0,"2016-12-26","System Campus","00:00",24536
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-25",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-25,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-25","all","daily",115,31501,"2016-12-25","23:59","2017-01-05T19:22:02.342+04:00",31501,56,"2016-12-25",true,"SUPERZONE","System Campus","5-1440",,31501,56,0,"2016-12-25","System Campus","00:00",31501
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-24",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-24,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-24","all","daily",505,61904,"2016-12-24","23:59","2017-01-05T19:22:02.342+04:00",61904,56,"2016-12-24",true,"SUPERZONE","System Campus","5-1440",,61904,56,0,"2016-12-24","System Campus","00:00",61904
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-23",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-23,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-23","all","daily",126,64483,"2016-12-23","23:59","2017-01-05T19:22:02.342+04:00",64483,56,"2016-12-23",true,"SUPERZONE","System Campus","5-1440",,64483,56,0,"2016-12-23","System Campus","00:00",64483
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-22",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-22,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-22","all","daily",127,57674,"2016-12-22","23:59","2017-01-05T19:22:02.342+04:00",57674,56,"2016-12-22",true,"SUPERZONE","System Campus","5-1440",,57674,56,0,"2016-12-22","System Campus","00:00",57674
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-21",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-21,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-21","all","daily",130,54097,"2016-12-21","23:59","2017-01-05T19:22:02.342+04:00",54097,56,"2016-12-21",true,"SUPERZONE","System Campus","5-1440",,54097,56,0,"2016-12-21","System Campus","00:00",54097
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-20",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-20,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-20","all","daily",135,53503,"2016-12-20","23:59","2017-01-05T19:22:02.342+04:00",53503,56,"2016-12-20",true,"SUPERZONE","System Campus","5-1440",,53503,56,0,"2016-12-20","System Campus","00:00",53503
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-19",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-19,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-19","all","daily",230,53672,"2016-12-19","23:59","2017-01-05T19:22:02.342+04:00",53672,56,"2016-12-19",true,"SUPERZONE","System Campus","5-1440",,53672,56,0,"2016-12-19","System Campus","00:00",53672
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-18",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-18,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-18","all","daily",132,53417,"2016-12-18","23:59","2017-01-05T19:22:02.342+04:00",53417,56,"2016-12-18",true,"SUPERZONE","System Campus","5-1440",,53417,56,0,"2016-12-18","System Campus","00:00",53417
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-17",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-17,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-17","all","daily",124,55437,"2016-12-17","23:59","2017-01-05T19:22:02.342+04:00",55437,56,"2016-12-17",true,"SUPERZONE","System Campus","5-1440",,55437,56,0,"2016-12-17","System Campus","00:00",55437
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-16",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-16,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-16","all","daily",126,58824,"2016-12-16","23:59","2017-01-05T19:22:02.342+04:00",58824,56,"2016-12-16",true,"SUPERZONE","System Campus","5-1440",,58824,56,0,"2016-12-16","System Campus","00:00",58824
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-15",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-15,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-15","all","daily",216,53700,"2016-12-15","23:59","2017-01-05T19:22:02.342+04:00",53700,56,"2016-12-15",true,"SUPERZONE","System Campus","5-1440",,53700,56,0,"2016-12-15","System Campus","00:00",53700
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-14",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-14,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-14","all","daily",123,51930,"2016-12-14","23:59","2017-01-05T19:22:02.342+04:00",51930,56,"2016-12-14",true,"SUPERZONE","System Campus","5-1440",,51930,56,0,"2016-12-14","System Campus","00:00",51930
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-13",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-13,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-13","all","daily",131,49847,"2016-12-13","23:59","2017-01-05T19:22:02.342+04:00",49847,56,"2016-12-13",true,"SUPERZONE","System Campus","5-1440",,49847,56,0,"2016-12-13","System Campus","00:00",49847
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-12",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-12,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-12","all","daily",121,52691,"2016-12-12","23:59","2017-01-05T19:22:02.342+04:00",52691,56,"2016-12-12",true,"SUPERZONE","System Campus","5-1440",,52691,56,0,"2016-12-12","System Campus","00:00",52691
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-11",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-11,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-11","all","daily",130,59737,"2016-12-11","23:59","2017-01-05T19:22:02.342+04:00",59737,56,"2016-12-11",true,"SUPERZONE","System Campus","5-1440",,59737,56,0,"2016-12-11","System Campus","00:00",59737
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-10",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-10,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-10","all","daily",264,61122,"2016-12-10","23:59","2017-01-05T19:22:02.342+04:00",61122,56,"2016-12-10",true,"SUPERZONE","System Campus","5-1440",,61122,56,0,"2016-12-10","System Campus","00:00",61122
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-09",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-09,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-09","all","daily",144,63859,"2016-12-09","23:59","2017-01-05T19:22:02.342+04:00",63859,56,"2016-12-09",true,"SUPERZONE","System Campus","5-1440",,63859,56,0,"2016-12-09","System Campus","00:00",63859
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-08",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-08,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-08","all","daily",129,57150,"2016-12-08","23:59","2017-01-05T19:22:02.342+04:00",57150,56,"2016-12-08",true,"SUPERZONE","System Campus","5-1440",,57150,56,0,"2016-12-08","System Campus","00:00",57150
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-07",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-07,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-07","all","daily",132,54200,"2016-12-07","23:59","2017-01-05T19:22:02.342+04:00",54200,56,"2016-12-07",true,"SUPERZONE","System Campus","5-1440",,54200,56,0,"2016-12-07","System Campus","00:00",54200
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-06",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-06,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-06","all","daily",122,49660,"2016-12-06","23:59","2017-01-05T19:22:02.342+04:00",49660,56,"2016-12-06",true,"SUPERZONE","System Campus","5-1440",,49660,56,0,"2016-12-06","System Campus","00:00",49660
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-05",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-05,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-05","all","daily",127,50345,"2016-12-05","23:59","2017-01-05T19:22:02.342+04:00",50345,56,"2016-12-05",true,"SUPERZONE","System Campus","5-1440",,50345,56,0,"2016-12-05","System Campus","00:00",50345
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-04",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-04,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-04","all","daily",126,53292,"2016-12-04","23:59","2017-01-05T19:22:02.342+04:00",53292,56,"2016-12-04",true,"SUPERZONE","System Campus","5-1440",,53292,56,0,"2016-12-04","System Campus","00:00",53292
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-03",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-03,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-03","all","daily",128,62888,"2016-12-03","23:59","2017-01-05T19:22:02.342+04:00",62888,56,"2016-12-03",true,"SUPERZONE","System Campus","5-1440",,62888,56,0,"2016-12-03","System Campus","00:00",62888
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-02",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-02,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-02","all","daily",132,67780,"2016-12-02","23:59","2017-01-05T19:22:02.342+04:00",67780,56,"2016-12-02",true,"SUPERZONE","System Campus","5-1440",,67780,56,0,"2016-12-02","System Campus","00:00",67780
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-12-01",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-12-01,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-12-01","all","daily",160,62753,"2016-12-01","23:59","2017-01-05T19:22:02.342+04:00",62753,56,"2016-12-01",true,"SUPERZONE","System Campus","5-1440",,62753,56,0,"2016-12-01","System Campus","00:00",62753
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-11-30",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-11-30,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-11-30","all","daily",129,58683,"2016-11-30","23:59","2017-01-05T19:22:02.342+04:00",58683,56,"2016-11-30",true,"SUPERZONE","System Campus","5-1440",,58683,56,0,"2016-11-30","System Campus","00:00",58683
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-11-29",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-11-29,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-11-29","all","daily",132,51245,"2016-11-29","23:59","2017-01-05T19:22:02.342+04:00",51245,56,"2016-11-29",true,"SUPERZONE","System Campus","5-1440",,51245,56,0,"2016-11-29","System Campus","00:00",51245
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-11-28",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-11-28,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-11-28","all","daily",189,53585,"2016-11-28","23:59","2017-01-05T19:22:02.342+04:00",53585,56,"2016-11-28",true,"SUPERZONE","System Campus","5-1440",,53585,56,0,"2016-11-28","System Campus","00:00",53585
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-11-27",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-11-27,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-11-27","all","daily",129,50161,"2016-11-27","23:59","2017-01-05T19:22:02.342+04:00",50161,56,"2016-11-27",true,"SUPERZONE","System Campus","5-1440",,50161,56,0,"2016-11-27","System Campus","00:00",50161
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-11-26",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-11-26,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-11-26","all","daily",132,60478,"2016-11-26","23:59","2017-01-05T19:22:02.342+04:00",60478,56,"2016-11-26",true,"SUPERZONE","System Campus","5-1440",,60478,56,0,"2016-11-26","System Campus","00:00",60478
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-11-25",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-11-25,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-11-25","all","daily",130,59868,"2016-11-25","23:59","2017-01-05T19:22:02.342+04:00",59868,56,"2016-11-25",true,"SUPERZONE","System Campus","5-1440",,59868,56,0,"2016-11-25","System Campus","00:00",59868
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-11-24",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-11-24,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-11-24","all","daily",113,55725,"2016-11-24","23:59","2017-01-05T19:22:02.342+04:00",55725,56,"2016-11-24",true,"SUPERZONE","System Campus","5-1440",,55725,56,0,"2016-11-24","System Campus","00:00",55725
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-11-23",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-11-23,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-11-23","all","daily",109,51085,"2016-11-23","23:59","2017-01-05T19:22:02.342+04:00",51085,56,"2016-11-23",true,"SUPERZONE","System Campus","5-1440",,51085,56,0,"2016-11-23","System Campus","00:00",51085
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-11-22",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-11-22,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-11-22","all","daily",120,49711,"2016-11-22","23:59","2017-01-05T19:22:02.342+04:00",49711,56,"2016-11-22",true,"SUPERZONE","System Campus","5-1440",,49711,56,0,"2016-11-22","System Campus","00:00",49711
